t=,32709, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.003, ca=,0.0447, cr=,0.0389,  0.452349, 
t=,65418, actvstrat=,mBuy=,-0.036, mSel=,+0.095, b=,0.019, m=,0.013, ca=,0.0419, cr=,0.0383,  0.498416, 
t=,98127, actvstrat=,mBuy=,-0.019, mSel=,+0.108, b=,0.050, m=,0.032, ca=,0.0423, cr=,0.0392,  0.610568, 
t=,130835, actvstrat=,mBuy=,-0.019, mSel=,+0.108, b=,0.050, m=,0.032, ca=,0.0423, cr=,0.0392,  0.638705, 
t=,163544, actvstrat=,mBuy=,-0.019, mSel=,+0.108, b=,0.050, m=,0.032, ca=,0.0423, cr=,0.0392,  0.571568, 
t=,196253, actvstrat=,mBuy=,+0.000, mSel=,+0.100, b=,0.060, m=,0.028, ca=,0.0458, cr=,0.0384,  0.631081, 
t=,228961, actvstrat=,mBuy=,-0.019, mSel=,+0.124, b=,0.075, m=,0.071, ca=,0.0519, cr=,0.0413,  0.643816, 
t=,261670, actvstrat=,mBuy=,-0.015, mSel=,+0.139, b=,0.108, m=,0.074, ca=,0.0509, cr=,0.0419,  0.660573, 
t=,294379, actvstrat=,mBuy=,-0.076, mSel=,+0.125, b=,0.116, m=,0.048, ca=,0.0493, cr=,0.0420,  0.739921, 
t=,327088, actvstrat=,mBuy=,-0.076, mSel=,+0.125, b=,0.116, m=,0.048, ca=,0.0493, cr=,0.0420,  0.759621, 
t=,359797, actvstrat=,mBuy=,-0.031, mSel=,+0.135, b=,0.119, m=,0.037, ca=,0.0490, cr=,0.0449,  0.741584, 
t=,392505, actvstrat=,mBuy=,+0.000, mSel=,+0.168, b=,0.170, m=,0.010, ca=,0.0454, cr=,0.0399,  0.770653, 
t=,425214, actvstrat=,mBuy=,-0.012, mSel=,+0.181, b=,0.186, m=,0.008, ca=,0.0428, cr=,0.0378,  0.843530, 
t=,457923, actvstrat=,mBuy=,-0.037, mSel=,+0.144, b=,0.193, m=,0.013, ca=,0.0440, cr=,0.0392,  0.931140, 
t=,490632, actvstrat=,mBuy=,+0.000, mSel=,+0.158, b=,0.271, m=,0.022, ca=,0.0474, cr=,0.0396,  0.937863, 
t=,523340, actvstrat=,mBuy=,-0.037, mSel=,+0.158, b=,0.258, m=,0.016, ca=,0.0483, cr=,0.0412,  0.918376, 
t=,556049, actvstrat=,mBuy=,-0.035, mSel=,+0.139, b=,0.242, m=,0.000, ca=,0.0449, cr=,0.0443,  0.917111, 
t=,588757, actvstrat=,mBuy=,-0.011, mSel=,+0.146, b=,0.268, m=,0.013, ca=,0.0420, cr=,0.0449,  0.933416, 
t=,621465, actvstrat=,mBuy=,-0.002, mSel=,+0.144, b=,0.276, m=,0.032, ca=,0.0462, cr=,0.0443,  0.946332, 
t=,654178, actvstrat=,mBuy=,-0.002, mSel=,+0.144, b=,0.276, m=,0.032, ca=,0.0462, cr=,0.0443,  0.927322, 
t=,686886, actvstrat=,mBuy=,-0.002, mSel=,+0.144, b=,0.276, m=,0.032, ca=,0.0462, cr=,0.0443,  0.883251, 
t=,719595, actvstrat=,mBuy=,-0.012, mSel=,+0.132, b=,0.313, m=,0.051, ca=,0.0462, cr=,0.0462,  0.965560, 
