t=,30777, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.000, ca=,0.0496, cr=,0.0479,  0.355194, 
t=,61554, actvstrat=,mBuy=,-0.082, mSel=,+0.060, b=,0.078, m=,0.078, ca=,0.0527, cr=,0.0474,  0.474779, 
t=,92331, actvstrat=,mBuy=,-0.107, mSel=,+0.076, b=,0.105, m=,0.035, ca=,0.0541, cr=,0.0523,  0.542436, 
t=,123108, actvstrat=,mBuy=,-0.107, mSel=,+0.076, b=,0.105, m=,0.035, ca=,0.0541, cr=,0.0523,  0.524225, 
t=,153884, actvstrat=,mBuy=,-0.090, mSel=,+0.074, b=,0.108, m=,0.023, ca=,0.0502, cr=,0.0536,  0.537490, 
t=,184661, actvstrat=,mBuy=,-0.071, mSel=,+0.053, b=,0.166, m=,0.007, ca=,0.0462, cr=,0.0581,  0.640362, 
t=,215438, actvstrat=,mBuy=,-0.090, mSel=,+0.058, b=,0.186, m=,0.002, ca=,0.0438, cr=,0.0581,  0.679641, 
t=,246216, actvstrat=,mBuy=,-0.090, mSel=,+0.058, b=,0.186, m=,0.002, ca=,0.0438, cr=,0.0581,  0.658252, 
t=,276993, actvstrat=,mBuy=,-0.090, mSel=,+0.058, b=,0.186, m=,0.002, ca=,0.0438, cr=,0.0581,  0.706243, 
t=,307770, actvstrat=,mBuy=,-0.090, mSel=,+0.058, b=,0.186, m=,0.002, ca=,0.0438, cr=,0.0581,  0.720241, 
t=,338546, actvstrat=,mBuy=,-0.095, mSel=,+0.044, b=,0.214, m=,0.010, ca=,0.0479, cr=,0.0553,  0.767855, 
t=,369323, actvstrat=,mBuy=,-0.156, mSel=,+0.016, b=,0.206, m=,0.030, ca=,0.0453, cr=,0.0572,  0.751475, 
t=,400100, actvstrat=,mBuy=,-0.147, mSel=,+0.046, b=,0.230, m=,0.009, ca=,0.0456, cr=,0.0547,  0.699029, 
t=,430877, actvstrat=,mBuy=,-0.168, mSel=,+0.057, b=,0.252, m=,0.012, ca=,0.0458, cr=,0.0551,  0.736943, 
t=,461653, actvstrat=,mBuy=,-0.175, mSel=,+0.053, b=,0.274, m=,0.000, ca=,0.0489, cr=,0.0600,  0.772568, 
t=,492429, actvstrat=,mBuy=,-0.175, mSel=,+0.053, b=,0.274, m=,0.000, ca=,0.0489, cr=,0.0600,  0.733709, 
t=,523206, actvstrat=,mBuy=,-0.175, mSel=,+0.053, b=,0.274, m=,0.000, ca=,0.0489, cr=,0.0600,  0.812371, 
t=,553983, actvstrat=,mBuy=,-0.175, mSel=,+0.053, b=,0.274, m=,0.000, ca=,0.0489, cr=,0.0600,  0.766429, 
t=,584759, actvstrat=,mBuy=,-0.187, mSel=,+0.056, b=,0.276, m=,0.003, ca=,0.0464, cr=,0.0589,  0.777331, 
t=,615536, actvstrat=,mBuy=,-0.192, mSel=,+0.059, b=,0.292, m=,0.000, ca=,0.0441, cr=,0.0613,  0.778447, 
t=,646312, actvstrat=,mBuy=,-0.192, mSel=,+0.059, b=,0.292, m=,0.000, ca=,0.0441, cr=,0.0613,  0.827278, 
t=,677089, actvstrat=,mBuy=,-0.140, mSel=,+0.078, b=,0.318, m=,0.016, ca=,0.0496, cr=,0.0638,  0.796304, 
t=,707865, actvstrat=,mBuy=,-0.140, mSel=,+0.078, b=,0.318, m=,0.016, ca=,0.0496, cr=,0.0638,  0.795902, 
