t=,29133, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.027, ca=,0.0254, cr=,0.0290,  0.431203, 
t=,58266, actvstrat=,mBuy=,-0.051, mSel=,+0.036, b=,0.016, m=,0.008, ca=,0.0306, cr=,0.0276,  0.457886, 
t=,87399, actvstrat=,mBuy=,-0.042, mSel=,+0.050, b=,0.037, m=,0.074, ca=,0.0251, cr=,0.0331,  0.571805, 
t=,116532, actvstrat=,mBuy=,-0.080, mSel=,+0.047, b=,0.000, m=,0.070, ca=,0.0228, cr=,0.0348,  0.713177, 
t=,145669, actvstrat=,mBuy=,-0.080, mSel=,+0.047, b=,0.000, m=,0.070, ca=,0.0228, cr=,0.0348,  0.931170, 
t=,174801, actvstrat=,mBuy=,-0.080, mSel=,+0.047, b=,0.000, m=,0.070, ca=,0.0228, cr=,0.0348,  0.946447, 
t=,203935, actvstrat=,mBuy=,-0.080, mSel=,+0.047, b=,0.000, m=,0.070, ca=,0.0228, cr=,0.0348,  0.916745, 
t=,233067, actvstrat=,mBuy=,-0.080, mSel=,+0.047, b=,0.000, m=,0.070, ca=,0.0228, cr=,0.0348,  0.895081, 
t=,262200, actvstrat=,mBuy=,-0.080, mSel=,+0.047, b=,0.000, m=,0.070, ca=,0.0228, cr=,0.0348,  0.982593, 
t=,291333, actvstrat=,mBuy=,-0.091, mSel=,+0.048, b=,0.030, m=,0.049, ca=,0.0234, cr=,0.0352,  0.516528, 
t=,320465, actvstrat=,mBuy=,-0.091, mSel=,+0.048, b=,0.030, m=,0.049, ca=,0.0234, cr=,0.0352,  0.546426, 
t=,349598, actvstrat=,mBuy=,-0.112, mSel=,+0.064, b=,0.059, m=,0.037, ca=,0.0253, cr=,0.0334,  0.588821, 
t=,378732, actvstrat=,mBuy=,-0.124, mSel=,+0.044, b=,0.108, m=,0.007, ca=,0.0299, cr=,0.0360,  0.745444, 
t=,407864, actvstrat=,mBuy=,-0.130, mSel=,+0.075, b=,0.102, m=,0.000, ca=,0.0274, cr=,0.0403,  0.795114, 
t=,436997, actvstrat=,mBuy=,-0.132, mSel=,+0.040, b=,0.165, m=,0.016, ca=,0.0264, cr=,0.0382,  0.776437, 
t=,466129, actvstrat=,mBuy=,-0.135, mSel=,+0.050, b=,0.147, m=,0.064, ca=,0.0272, cr=,0.0428,  0.838540, 
t=,495263, actvstrat=,mBuy=,-0.135, mSel=,+0.050, b=,0.147, m=,0.064, ca=,0.0272, cr=,0.0428,  0.807890, 
t=,524396, actvstrat=,mBuy=,-0.156, mSel=,+0.024, b=,0.143, m=,0.043, ca=,0.0258, cr=,0.0410,  0.770389, 
t=,553528, actvstrat=,mBuy=,-0.168, mSel=,+0.040, b=,0.199, m=,0.057, ca=,0.0219, cr=,0.0406,  0.827330, 
t=,582660, actvstrat=,mBuy=,-0.163, mSel=,+0.035, b=,0.204, m=,0.026, ca=,0.0227, cr=,0.0417,  0.866850, 
t=,611793, actvstrat=,mBuy=,-0.163, mSel=,+0.035, b=,0.204, m=,0.026, ca=,0.0227, cr=,0.0417,  0.837005, 
t=,640925, actvstrat=,mBuy=,-0.134, mSel=,+0.020, b=,0.257, m=,0.000, ca=,0.0225, cr=,0.0392,  0.909771, 
t=,670058, actvstrat=,mBuy=,-0.134, mSel=,+0.020, b=,0.257, m=,0.000, ca=,0.0225, cr=,0.0392,  0.911873, 
t=,699191, actvstrat=,mBuy=,-0.134, mSel=,+0.020, b=,0.257, m=,0.000, ca=,0.0225, cr=,0.0392,  0.945897, 
t=,728323, actvstrat=,mBuy=,-0.132, mSel=,+0.026, b=,0.268, m=,0.049, ca=,0.0244, cr=,0.0416,  0.876398, 
t=,757456, actvstrat=,mBuy=,-0.152, mSel=,+0.016, b=,0.287, m=,0.050, ca=,0.0256, cr=,0.0397,  0.981974, 
t=,786589, actvstrat=,mBuy=,-0.112, mSel=,+0.000, b=,0.297, m=,0.034, ca=,0.0230, cr=,0.0402,  0.940077, 
t=,815722, actvstrat=,mBuy=,-0.133, mSel=,+0.005, b=,0.333, m=,0.037, ca=,0.0217, cr=,0.0393,  0.930229, 
t=,844854, actvstrat=,mBuy=,-0.138, mSel=,+0.000, b=,0.317, m=,0.003, ca=,0.0212, cr=,0.0381,  1.030203, 
t=,873988, actvstrat=,mBuy=,-0.139, mSel=,+0.026, b=,0.349, m=,0.020, ca=,0.0200, cr=,0.0369,  1.000791, 
t=,903121, actvstrat=,mBuy=,-0.163, mSel=,+0.045, b=,0.366, m=,0.034, ca=,0.0188, cr=,0.0339,  1.004476, 
t=,932253, actvstrat=,mBuy=,-0.215, mSel=,+0.017, b=,0.360, m=,0.028, ca=,0.0176, cr=,0.0351,  0.969245, 
t=,961385, actvstrat=,mBuy=,-0.208, mSel=,+0.035, b=,0.369, m=,0.000, ca=,0.0193, cr=,0.0362,  1.014146, 
t=,990518, actvstrat=,mBuy=,-0.201, mSel=,+0.024, b=,0.407, m=,0.029, ca=,0.0208, cr=,0.0344,  1.001674, 
