t=,41701, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.096, ca=,0.0319, cr=,0.0171,  0.386069, 
t=,83402, actvstrat=,mBuy=,-0.036, mSel=,+0.062, b=,0.000, m=,0.075, ca=,0.0344, cr=,0.0215,  0.401859, 
t=,125102, actvstrat=,mBuy=,-0.050, mSel=,+0.083, b=,0.035, m=,0.067, ca=,0.0279, cr=,0.0202,  0.420687, 
t=,166802, actvstrat=,mBuy=,-0.073, mSel=,+0.094, b=,0.051, m=,0.056, ca=,0.0250, cr=,0.0178,  0.451504, 
t=,208503, actvstrat=,mBuy=,-0.094, mSel=,+0.124, b=,0.043, m=,0.051, ca=,0.0225, cr=,0.0118,  0.526738, 
t=,250204, actvstrat=,mBuy=,-0.045, mSel=,+0.121, b=,0.002, m=,0.046, ca=,0.0242, cr=,0.0097,  1.355662, 
t=,291905, actvstrat=,mBuy=,-0.060, mSel=,+0.100, b=,0.000, m=,0.015, ca=,0.0240, cr=,0.0096,  0.568648, 
t=,333605, actvstrat=,mBuy=,-0.076, mSel=,+0.121, b=,0.001, m=,0.000, ca=,0.0215, cr=,0.0111,  1.040079, 
t=,375306, actvstrat=,mBuy=,-0.096, mSel=,+0.095, b=,0.000, m=,0.059, ca=,0.0173, cr=,0.0060,  0.660827, 
t=,417006, actvstrat=,mBuy=,-0.141, mSel=,+0.101, b=,0.021, m=,0.029, ca=,0.0193, cr=,0.0052,  0.392787, 
t=,458707, actvstrat=,mBuy=,-0.155, mSel=,+0.119, b=,0.038, m=,0.022, ca=,0.0143, cr=,0.0083,  0.485040, 
t=,500407, actvstrat=,mBuy=,-0.171, mSel=,+0.079, b=,0.072, m=,0.059, ca=,0.0143, cr=,0.0108,  0.518423, 
t=,542108, actvstrat=,mBuy=,-0.189, mSel=,+0.053, b=,0.090, m=,0.053, ca=,0.0120, cr=,0.0085,  0.575632, 
