t=,35096, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.018, ca=,0.0330, cr=,0.0459,  1.035721, 
t=,70193, actvstrat=,mBuy=,-0.084, mSel=,+0.054, b=,0.035, m=,0.013, ca=,0.0305, cr=,0.0478,  1.038735, 
t=,105289, actvstrat=,mBuy=,-0.108, mSel=,+0.056, b=,0.005, m=,0.031, ca=,0.0294, cr=,0.0479,  1.356375, 
t=,140385, actvstrat=,mBuy=,-0.087, mSel=,+0.095, b=,0.000, m=,0.034, ca=,0.0280, cr=,0.0493,  1.133068, 
t=,175481, actvstrat=,mBuy=,-0.099, mSel=,+0.077, b=,0.000, m=,0.052, ca=,0.0293, cr=,0.0520,  1.663337, 
t=,210578, actvstrat=,mBuy=,-0.122, mSel=,+0.112, b=,0.011, m=,0.040, ca=,0.0319, cr=,0.0514,  1.073836, 
t=,245675, actvstrat=,mBuy=,-0.070, mSel=,+0.100, b=,0.000, m=,0.070, ca=,0.0314, cr=,0.0530,  1.349649, 
t=,280772, actvstrat=,mBuy=,-0.050, mSel=,+0.132, b=,0.001, m=,0.084, ca=,0.0305, cr=,0.0530,  1.621335, 
t=,315868, actvstrat=,mBuy=,-0.052, mSel=,+0.168, b=,0.000, m=,0.077, ca=,0.0322, cr=,0.0555,  1.125869, 
t=,350965, actvstrat=,mBuy=,-0.026, mSel=,+0.125, b=,0.003, m=,0.042, ca=,0.0357, cr=,0.0529,  1.481097, 
t=,386062, actvstrat=,mBuy=,+0.000, mSel=,+0.155, b=,0.021, m=,0.070, ca=,0.0335, cr=,0.0550,  1.035079, 
t=,421159, actvstrat=,mBuy=,-0.022, mSel=,+0.156, b=,0.044, m=,0.095, ca=,0.0329, cr=,0.0569,  1.060936, 
t=,456255, actvstrat=,mBuy=,+0.000, mSel=,+0.167, b=,0.038, m=,0.116, ca=,0.0373, cr=,0.0578,  1.081519, 
